smiles,group,Pgp-sub
N=C(N)NCCCC(NCc1c2ccccc2nc2ccccc12)C(=O)O,test,0
Cc1cc2cc3cc(C)c(N(C)C)cc3nc2cc1N(C)C,test,1
NCCNCCCCCCN=C(O)c1cccc2cc3ccccc3nc12,test,1
Cc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)c(Cl)c1,test,0
CCCCCCC1NC(=N)NC(=N)N1c1ccc(Cl)cc1,test,1
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,test,1
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,test,1
CN(C)CCCN1c2ccccc2CCc2ccccc21,test,0
Cc1cc(-c2nc3ccccc3s2)ccc1N,test,0
COc1cc2c(cc1OC)C(Cl)C(c1ccc(F)cc1)=C2Cl,test,0
COC(=O)C(N)CCCC(N)C(O)=NC(C)C(O)=NC(CCC(O)=NCCNCCN=c1c2ccccc2[nH]c2cccc([N+](=O)[O-])c12)C(=N)O,test,1
CCCCCCNCCCN=c1c2ccccc2[nH]c2cccc([N+](=O)[O-])c12,test,1
C[N+](C)([O-])CCCN=c1c2ccccc2[nH]c2cccc([N+](=O)[O-])c12,test,1
CCOc1ccc2[nH]c3cc(N)ccc3c(=N)c2c1,test,1
CSCCC(N=C(O)OC(C)(C)C)C(O)=NCCNc1ccc(NCCN=C(O)C(CCSC)N=C(O)OC(C)(C)C)c2c1C(=O)c1ccccc1C2=O,test,1
CCCNCC(O)CNc1ccc(NCC(O)CNCCC)c2c1C(=O)c1ccccc1C2=O,test,1
O=C1c2cccc(NCCCNCCO)c2C(=O)c2cccc(NCCCNCCO)c21,test,1
O=C1c2ccccc2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,test,1
CC(=O)OC[C@@H]1O[C@@H](n2c3c(cc(C#N)c2=S)CCCC3)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,test,0
NS(=O)(=O)c1ccc(NC(O)=N/N=C/c2ccccc2[N+](=O)[O-])cc1,test,0
O=C(O)c1ccc(NC(O)=N/N=C/c2ccc([N+](=O)[O-])cc2)cc1,test,0
COC(=O)/C=C1/c2ccccc2-[n+]2c1c1ccccc1n2C,test,1
CCN(CC)CCCNc1nncc2c(C)c3[nH]c4ccc(OC)cc4c3cc12,test,1
CCOC(=O)Oc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N=C(C)O)CC2,test,1
COc1c(OC(C)=O)c(OC(C)=O)cc2c1-c1ccc(SC)c(=O)cc1C(N=C(C)O)CC2,test,1
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N=C(C)O)CC2,test,1
CCCC(=O)Oc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(N=C(C)O)CC2,test,1
Cc1c2c(c(C)c3c1=CN(C)C=C3)=[N+]c1ccccc1-2,test,1
CC1=c2cc3c(c(C)c2C=CN1C)=[N+]c1ccccc1-3,test,1
CN(C)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1,test,1
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@H]2O,test,1
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@@H](C(=O)CO)CC[C@@H]12,test,0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@@H](O)CC[C@@H]12,test,0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@@H](C(=O)CO)CC[C@@H]12,test,1
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,test,0
O=C1Nc2ccc(Br)cc2C1=NNc1ccccc1[N+](=O)[O-],test,0
C[C@H]1C(=O)[C@H](C)[C@@H](c2ccccc2)N(C)[C@@H]1c1ccccc1,test,0
OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,test,0
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,test,1
COc1cc2c3c(n(CCCN)c(=O)c2cc1OC)-c1ccc(N)cc1C3=O,test,1
O=C(O)c1ccccc1C1CCCc2c1[nH]c1ccccc21,test,0
Nc1cc(C2CCCc3c2[nH]c2ccccc32)ccc1O,test,0
CN(Cc1cnc2nc(=N)[nH]c(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1,test,1
N=C1Nc2cc(Cl)ccc2Sc2nc3ccccc3n21,test,1
C/C=C/[P+](c1ccccc1)(c1ccccc1)c1ccccc1,test,1
BrCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,test,1
C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@H](O)c1ccnc2ccccc12,test,1
COc1ccc(CCN(C)CCC[C@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,test,1
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,test,0
CN(C)CCOc1ccc(/C(=C(\CCCl)c2ccccc2)c2ccccc2)cc1,test,1
CN(C)CCNc1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccc([N+](=O)[O-])cc4c(=O)c1c23,test,0
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,test,1
C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,test,1
Cc1c(F)c(N2CCN[C@H](C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,test,1
O=[N+]([O-])c1cc([N+](=O)[O-])c(NN=C(c2ccc(O)cc2)c2ccc(O)cc2)cc1Cl,test,0
COC(=O)C1=CN(CC2=CC(=O)C(C)=CC2=O)C=C(C(=O)OC)C1c1cccc(OC)c1OC,test,0
COC(=O)C1=CN(CC2=CC(=O)C(C)=CC2=O)C=C(C(=O)OC)C1c1ccccc1OC,test,0
COC(=O)[C@@]12OC[C@@]34[C@H]1C(OC(C)=O)C(=O)O[C@@H]3C[C@H]1C(C)=CC(=O)[C@@H](O)[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O,test,1
CC(C)=CC(=O)C[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=CC(=O)[C@@H](O)[C@]3(C)[C@@H]3[C@@]24CO[C@@]3(O)[C@H](O)[C@H](C)[C@H]14,test,1
COc1cc2c3c(n(C)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2,test,0
O=C(c1ccc2ccccc2c1)c1c(C(F)(F)F)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],test,0
COc1cc([C@@H]2c3cc4c(cc3[C@H](N)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,test,0
COc1cc([C@@H]2c3cc4c(cc3[C@@H](N)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,test,0
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,test,0
COc1cc([C@@H]2c3cc4c(cc3[C@H](N(C)C)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,test,0
COc1cc([C@@H]2c3cc4c(cc3[C@@H](NCCNCCO)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,test,1
CN[C@@H]1c2cc3c(cc2[C@@H](c2cc(OC)c(OC)c(OC)c2)[C@H]2C(=O)OC[C@H]12)OCO3,test,0
O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,test,0
CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)Cc1c(OC(C)=O)ccc2c1Oc1c(ccc(OC(C)=O)c1CN(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O)C21OC(=O)c2ccccc21,test,1
C[C@]12CC[C@H](O)C[C@H]1CC[C@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,test,1
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,test,1
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,test,1
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,test,1
OCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,test,1
COc1ccc2c(c1)n(C)n1c3ccccc3c(C=C3C=CC(=[N+](C)C)C=C3)c21,test,1
C=CCNC1=C2C[C@@H](C)C[C@@H](OC)[C@H](OC(=O)CN)[C@H](C)/C=C(\C)[C@@H](OC(=N)O)[C@H](OC)/C=C\C=C(/C)C(O)=NC(=CC1=O)C2=O,test,1
CCCNC1=C2CC(C)CC(OC)[C@@H](O)[C@H](C)/C=C(\C)C(OC(=N)O)C(OC)/C=C\C=C(/C)C(O)=NC(=CC1=O)C2=O,test,1
C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(=N)O)[C@@H](OC)/C=C\C=C(/C)C(O)=NC(=CC1=O)C2=O,test,1
COC1/C=C\C=C(/C)C(O)=NC2=CC(=O)C(N)=C(CC(C)CC(OC)C(O)C(C)/C=C(\C)C1OC(=N)O)C2=O,test,1
CCN(CCCl)c1cc(CN(C)C)cc(NC(=O)c2ccc(C(=O)Nc3cccc(N(CCCl)NN)c3)cc2)c1,test,1
CC1(C)NC(=N)NC(=N)N1c1cccc(CCCCc2ccc(Cl)c(S(=O)(=O)F)c2)c1,test,1
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(S(=O)(=O)NC(=NO)Nc3ccc(Cl)cc3)cc2Cl)c(Cl)c1,test,0
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(S(=O)(=O)NC(=NO)Nc3ccc(Cl)cc3)cc2Cl)cc1,test,0
C=C1CC(COc2ccc3c(C)cc(=O)oc3c2)(c2ccccc2)OC1=O,test,0
Cc1ccc2c(C=C3C=CC(=[N+](C)C)C=C3)c3cc(-c4ccccc4)n(C)n3c2c1,test,1
COc1ccc2c(c1)c(C=C1C=CC(=[N+](C)C)C=C1)c1cc(-c3ccccc3)n(C)n12,test,1
Cn1c(-c2ccccc2)cc2c(C=C3C=CC(=[N+](C)C)C=C3)c3ccccc3n21,test,1
Cn1c(-c2ccccc2)cc2c(C=C3C=CC(=[N+](C)C)C=C3)c3cc([N+](=O)[O-])ccc3n21,test,1
Cn1c(-c2ccc(Cl)cc2)cc2c(C=C3C=CC(=[N+](C)C)C=C3)c3ccccc3n21,test,1
Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,test,1
CC(=O)O[C@H]1CC2C(C3CC[C@H](C(C)CCC(=O)O)[C@]31C)[C@H](OC(C)=O)C[C@@H]1CC3(CC[C@]21C)OOC1(CCC(C)CC1)OO3,test,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=NO)C[C@@H]3OC1CC(N)C(O)C(C)O1,test,1
CCCCCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,test,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3OC1CC(N)C(O)C(C)O1,test,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,test,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,test,1
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,test,1
CCCCCCCCCCCCCCCCCCN=c1ccn(C2OC(COP(=O)(O)OCC3OC(n4cc(F)c(O)nc4=O)CC3O)C(O)C2O)c(O)n1,test,0
CC(=O)OC1(C)CC(=O)OCC23CCC(C)=CC2OC2CC(OC(=O)/C=C/C=C/C(C(C)O)OCC1O)C3(C)C21CO1,test,1
CC1=CC2OC3CC4OC(=O)/C=C/C=C/C(C(C)O)OCC(O)C(C)CC(=O)OCC2(CC1O)C4(C)C31CO1,test,1
CC(C)(C(=O)O)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,test,1
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,test,1
Cc1cc(=[N+](C)C)c2ccccc2n1CCCCCCCCCCn1c(C)cc(=[N+](C)C)c2ccccc21,test,1
COC1C(C)OC(OC2CC(C)(O)Cc3cc4c(c(O)c32)C(=O)c2c(O)cc3c(c2C4=O)OC2OC3(C)C(O)C(N(C)C)C2O)C(OC)C1(C)OC,test,1
COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,test,0
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,test,0
COc1ccc2c(=NCCCCCCN=c3c4ccccc4[nH]c4cc(OC)ccc34)c3ccccc3[nH]c2c1,test,1
c1ccc2c(=NCCCCCCN=c3c4ccccc4[nH]c4ccccc34)c3ccccc3[nH]c2c1,test,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=NN=C(O)c1cccc([N+](=O)[O-])c1)C[C@@H]3OC1CC(N)C(O)C(C)O1,test,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=NN=C(O)c1ccccc1)C[C@@H]3OC1CC(N)C(O)C(C)O1,test,1
COc1cc2c(cc1OCCCCCN1CCN(c3cc(=O)oc4c(C)c(OC)ccc34)CC1)N=C[C@@H]1CCCN1C2=O,test,1
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=N)O)[C@H](O)[C@@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,test,1
CN(C)CCN=C(O)c1ccc(NCCCN(C)CCCNc2ccc(C(O)=NCCN(C)C)c3[nH]c4ccccc4c(=O)c23)c2c(=O)c3ccccc3[nH]c12,test,1
CN(C)CCn1nc2c3c(c(C(O)=NCCCN(C)CCCN=C(O)c4ccc5c6c(nn5CCN(C)C)-c5ccccc5Nc46)ccc31)Nc1ccccc1-2,test,1
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,test,1
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,test,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](N=C(O)c3cccc(N=[N+]=[N-])c3)c3ccccc3)C(C)=C1C2(C)C,test,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](N=C(O)c3ccccc3)c3cccc(N(C)C)c3)C(C)=C1C2(C)C,test,1
OCCOCCO[P+]1(OCCOCCO)n2c3ccc2C(c2ccccc2)=C2C=CC(=N2)C(c2ccccc2)=c2ccc(n21)=C(c1ccccc1)C1=NC(=C3c2ccccc2)C=C1,test,1
O=C(CCl)c1ccc([N+](=O)[O-])o1,val,0
CCCCCCCCCCCCCCCC[N+](C)(CCO)Cc1cnc[nH]1,val,1
CNC[C@H](O)c1ccc(O)c(O)c1,val,0
CN=C(O)Oc1ccc(N(C)C)c(C)c1,val,0
COc1cc([N+](=O)[O-])c([N+](=O)[O-])cc1N,val,0
C=CCc1ccccc1OC[C@@H](O)CNC(C)C,val,0
N=C(O)N=C(O)c1cccc(N=C(O)CBr)c1,val,0
CC(C)C(Cl)=NOC(=O)Nc1ccc(C#N)cc1,val,0
O=[N+]([O-])C(Cl)=C(Sc1ccccc1)C(Cl)=C(Cl)Cl,val,0
O=[N+]([O-])c1cc(CCl)ccc1CCl,val,0
CC(CO)(CO)/N=C/c1cc(I)cc(I)c1O,val,0
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,val,1
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,val,1
CCN(CC)CC(O)=Nc1c(C)cccc1C,val,1
CC(C)C[C@H](N=C(O)CCc1ccccc1)B(O)O,val,0
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,val,0
CCN(CC)C(O)=Nc1ccc(OC[C@H](O)CNC(C)(C)C)c(C(C)=O)c1,val,1
CC(C)NC[C@H](O)COc1ccc(CCN=C(O)NC(C)C)cc1,val,1
N=C(S)N/N=C/c1ccc(O)cn1,val,0
N=C(N)N=C(O)c1nc(Cl)c(N)nc1N,val,1
C/C=C(\C)C(=O)O[C@H]1C=CC(=O)O[C@H]1CCC(=O)[C@H](C)O,val,0
CCCCCCCCC/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,val,0
Sc1ncnc2[nH]cnc12,val,0
Cc1ccc2ccc(O)cc2c1,val,0
CC(=O)c1c(C(F)(F)F)[n+]([O-])c2ccc(C)cc2[n+]1[O-],val,0
CC(=O)c1c(C(F)(F)F)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-],val,0
C=CCOC(=O)c1c(C)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],val,0
Oc1cccc2cc(Cl)cnc12,val,0
O=Nc1ccc(O)c2ncccc12,val,0
COc1cc(NCCCCNC(=N)NC(=N)NC(C)C)c2ncccc2c1,val,1
CCCCOc1cc(C(O)=NCCN(CC)CC)c2ccccc2n1,val,1
Cc1ccc2c(O)c(O)cc(NC(C)CCCN)c2n1,val,1
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,val,0
CCOP(=S)(OCC)S[C@@H](CCl)N1C(=O)c2ccccc2C1=O,val,0
C=CC[C@@H]1[C@@H](CO[Si](C)(C)C(C)(C)C)O[C@@H](n2ccc(O)nc2=O)[C@@H]1O[Si](C)(C)C(C)(C)C,val,0
Cc1cc(O)c2c(c1)C(=O)C=C(Br)C2=O,val,0
CC1=CC(=O)c2c(O)cccc2C1=O,val,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],val,1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl,val,1
Clc1ccc([C@@H](c2ccccc2Cl)C(Cl)Cl)cc1,val,0
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,val,0
CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,val,1
CN(C)CCOC(c1ccccc1)c1ccccc1,val,0
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,val,0
CC(O)c1cc2c(s1)C(=O)c1scc(C(C)O)c1C2=O,val,0
CC(O)c1cc2c(s1)C(=O)c1sccc1C2=O,val,0
O=C(c1cc(Br)ccc1O)c1cc(Br)ccc1O,val,0
COc1cccc2c(N)c3cccc(C(O)=NCCN(C)C)c3nc12,val,1
N=C(N)NN=Cc1c(-c2cccc([N+](=O)[O-])c2)nc2sccn12,val,1
COc1cc([N+](=O)[O-])c(OC)cc1-c1nc2sc(Cl)cn2c1C(=N)NC(=N)N,val,1
CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(NCCN)c([N+](=O)[O-])c1,val,1
CCCCCCC1NC(=N)NC(=N)N1c1cccc(Cl)c1,val,1
CN(C)CCCN1c2ccccc2CCc2cccc([N+](=O)[O-])c21,val,0
C[Si](C)(C)C#Cc1cc(-c2nc3ccccc3s2)ccc1N,val,0
Nc1ccc(-c2nc3ccccc3s2)cc1C(F)(F)F,val,0
Nc1ccc(-c2nc3cc(F)ccc3s2)cc1I,val,0
N#Cc1cc(-c2nc3cc(F)ccc3s2)ccc1N,val,0
COc1cc2c(cc1OC)C(Cl)C(c1ccc(Br)cc1)=C2Cl,val,0
CN(C)CCNCCCN=c1c2ccccc2[nH]c2cccc([N+](=O)[O-])c12,val,1
O=[N+]([O-])c1cccc2[nH]c3ccccc3c(=NCCNCCO)c12,val,1
CC(C)NCCCN=c1c2ccccc2[nH]c2cccc([N+](=O)[O-])c12,val,1
CC(C)[N+]([O-])(CCCN=c1c2ccccc2[nH]c2cccc([N+](=O)[O-])c12)C(C)C,val,1
Cc1ccc([N+](=O)[O-])c2c(=NCCC[N+](C)(C)[O-])c3ccccc3[nH]c12,val,1
O=[N+]([O-])c1cccc2[nH]c3ccccc3c(=NCCN(CCO)CCO)c12,val,1
O=C1c2cccc(NCCNCCO)c2C(=O)c2cccc(NCCNCCO)c21,val,1
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,val,1
N#Cc1cc2c(n([C@@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]3O)c1=S)CCCC2,val,0
Cn1c2ccccc2c2[n+]1-c1ccccc1/C2=C/C#N,val,1
CCN(CC)CCCNc1nncc2c(C)c3[nH]c4ccccc4c3cc12,val,1
CCOC(=O)Oc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(N=C(C)O)CC2,val,1
COc1c(OC(C)=O)c(OC(C)=O)cc2c1-c1ccc(OC)c(=O)cc1C(N=C(C)O)CC2,val,1
CC(O)=NC1CCc2ccccc2-c2ccc(N)c(=O)cc21,val,1
CCCC(O)=NC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,val,1
Cc1ccc2c(c1)-c1c(C)c3c(c(C)c1=[N+]2)C=CN(C)C=3,val,1
CCN(CC)CCN1C=Cc2c(C)c3c(c(C)c2=C1)-c1cc(O)ccc1[N+]=3,val,1
Cc1c2c(c(C)c3c1=CN(C)C=C3)=[N+]c1ccc(O)cc1-2,val,1
CCN(CC)CCN1C=Cc2c(C)c3c(c(C)c2=C1)-c1ccccc1[N+]=3,val,1
COc1ccc2c(c1)-c1c(C)c3c(c(C)c1=[N+]2)C=CN(C)C=3,val,1
O=C1c2c(O)cccc2-c2nn(CCNCCO)c3ccc(NCCNCCO)c1c23,val,1
NCCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13,val,1
CCN(CC)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1,val,1
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,val,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,val,1
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,val,1
CC(=O)OC[C@@H]1O[C@@H](n2c(C)c(C(C)=O)c(-c3ccco3)c(C#N)c2=S)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,val,0
CC(=O)c1c(-c2ccco2)c(C#N)c(=S)n([C@@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]2O)c1C,val,0
Cc1cc(-c2ccco2)c(C#N)c(=S)n1[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]1O,val,0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,val,0
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,val,1
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,val,1
O=C1Nc2c(Cl)cccc2C1=NNc1ccccc1[N+](=O)[O-],val,0
CCOC(=O)[C@H]1C(=O)[C@H](C(=O)OCC)[C@@H](c2ccccc2)N(C)[C@@H]1c1ccccc1,val,0
NCCCCCCCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,val,0
CC(C)(C)OC(O)=NCCCCCCCCCCCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,val,0
CS(=O)(=O)c1ccc2c(c1)C(=O)c1c-2n(CCCBr)c(=O)c2cc([N+](=O)[O-])ccc12,val,0
CN(C)Cc1c[nH]c2c(NCCN)c3c(c(NCCN)c12)C(=O)c1ccccc1C3=O,val,1
O=C1c2ccccc2C(=O)c2c1c(NCCNCCO)c1cc[nH]c1c2NCCNCCO,val,1
NCCNc1c2c(c(NCCN)c3[nH]ccc13)C(=O)c1ccccc1C2=O,val,1
CCCCCCCCCCN=C(O)CCC(NC(=O)c1ccc(N(C)Cc2cnc3nc(=N)[nH]c(N)c3n2)cc1)C(O)=NCCCCCCCCCC,val,1
N=C1Nc2cc(C(F)(F)F)ccc2Sc2nc3ccccc3n21,val,1
Cc1ccc([S+](c2ccccc2)c2cc(C)ccc2C)cc1,val,1
Cc1ccc([S+](c2ccc(C)cc2)c2ccc(C)cc2)cc1,val,1
C=C[C@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,val,1
COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,val,1
CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,val,0
CN(C)CCn1c(=O)c2ccc(NCCNCCO)c3c(=O)c4cc(O)ccc4n(c1=O)c23,val,1
Cc1cc(C(=C2C=CC(=N)C=C2)c2ccc(N)cc2)ccc1N,val,1
N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,val,1
O=[N+]([O-])c1cc([N+](=O)[O-])c(C(F)(F)F)cc1NN=C(c1ccc(O)cc1)c1ccc(O)cc1,val,0
COC(=O)[C@@]12OC[C@@]34[C@H]1[C@@H](OC(=O)C=C(C)C)C(=O)O[C@@H]3C[C@H]1C(C)=C(OC(C)=O)C(=O)C[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O,val,1
COC(=O)[C@@]12OC[C@@]34[C@H]1[C@@H](OC(=O)/C=C(\C)C(C)C)C(=O)O[C@@H]3C[C@H]1C(C)=C(O)C(=O)C[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O,val,1
